ID,age,sex,grade
16676,4,.N,2
16677,4,1,2
16678,6,.N,3
16679,4,1,2
16680,5,1,2
16682,5,1,2
16684,4,1,2
16685,4,2,2
16687,4,2,2
16688,4,1,2
16690,5,1,2
16692,5,1,2
16693,5,1,2
16695,4,2,2
16696,5,2,2
16698,5,1,2
16700,4,2,2
16701,4,1,2
16703,4,1,2
16704,4,1,2
16705,4,1,2
16706,5,1,2
16707,4,2,2
16708,4,2,2
16709,4,1,2
16710,5,2,2
16711,5,2,3
16712,6,2,3
16714,5,1,3
16715,5,2,3
16716,5,1,3
16717,5,1,3
16719,5,.N,3
16720,5,2,3
16721,5,2,3
16722,6,2,3
16723,5,2,3
16724,5,1,3
16725,5,2,3
16727,5,2,3
16728,6,1,3
16730,5,1,3
16731,5,2,3
16732,6,1,3
16733,5,1,3
16735,5,2,3
16736,5,1,3
16738,5,1,3
16739,6,1,3
16741,6,2,3
16743,6,1,3
16744,5,1,3
16746,5,1,3
16747,5,2,3
16749,5,2,3
16750,7,1,3
16751,5,1,3
16752,5,2,3
16753,5,2,3
16755,2,1,1
16756,3,1,1
16758,3,2,1
16759,4,2,1
16760,5,1,1
16763,3,2,1
16764,3,1,1
16766,3,1,1
16767,3,1,1
16768,4,1,1
16770,4,2,1
16771,3,2,1
16772,3,1,1
16774,3,1,1
16775,3,1,1
16776,4,1,1
16778,3,1,1
16779,4,1,1
16780,4,1,1
16782,3,1,1
16783,4,.N,1
16784,3,1,1
16786,3,2,1
16787,3,2,1
16788,3,1,1
16789,5,1,3
16794,5,2,3
16795,6,2,3
16796,5,1,3
16797,6,1,3
16798,4,1,3
16799,5,1,3
16802,5,1,3
16803,6,1,3
16805,6,1,3
16806,6,1,3
16807,6,2,3
16808,5,1,3
16810,5,2,3
16811,6,1,4
16813,7,1,3
16814,5,2,3
16815,5,2,3
16816,5,2,3
16818,6,1,3
16819,5,1,3
16823,5,2,8
16824,5,2,3
16825,6,2,4
16827,5,1,3
16828,7,1,3
16831,5,1,3
16832,5,1,2
16833,4,2,2
16835,5,1,2
16836,5,2,2
16839,5,1,2
16840,5,1,2
16841,5,1,2
16843,5,1,2
16844,4,2,2
16847,6,2,2
16848,5,1,2
16849,5,1,2
16851,4,2,2
16852,5,2,2
16855,5,1,2
16856,4,1,2
16859,6,2,2
16860,5,2,2
16863,5,1,2
16864,5,1,2
16868,7,1,4
16869,7,2,4
16872,7,2,4
16873,6,1,4
16876,6,2,4
16877,6,2,4
16880,6,2,4
16881,6,2,4
16883,6,2,4
16884,7,1,4
16885,6,2,4
16887,7,1,4
16888,7,1,4
16889,7,1,4
16891,7,2,4
16892,6,2,4
16893,6,2,4
16895,6,2,4
16896,6,1,4
16897,7,2,4
16899,6,2,4
16900,7,1,4
16901,7,2,4
16902,6,1,4
16903,7,1,4
16904,8,1,4
16905,7,2,4
16906,8,2,5
16909,7,1,4
16910,6,2,4
16913,7,1,4
16914,6,1,4
16917,8,1,5
16918,9,1,5
16921,7,1,4
16922,8,1,4
16925,1,1,1
16926,7,2,4
16929,6,1,4
16930,10,1,7
16931,8,1,6
16933,6,2,4
16934,7,1,4
16940,7,1,5
16941,7,2,5
16945,8,2,5
16948,8,1,5
16949,9,2,5
16953,7,2,5
16956,8,2,5
16957,7,2,5
16960,7,1,5
16961,10,1,6
16964,8,1,5
16965,8,1,5
16967,8,2,5
16968,7,2,5
16969,8,2,5
16971,8,2,5
16972,7,1,5
16973,8,2,5
16975,8,2,5
16976,7,2,5
16977,8,1,5
16980,.N,.N,.N
16981,7,2,5
16982,8,2,5
16984,8,2,5
16985,8,2,5
16988,8,2,5
16989,7,2,5
16990,8,2,5
16992,8,2,5
16993,7,2,5
16996,8,1,5
16997,8,1,5
16998,7,2,5
17000,7,1,5
17001,7,1,5
17003,8,1,5
17004,7,1,5
17005,8,1,5
17006,8,2,5
17008,8,.N,6
17009,9,1,6
17012,9,2,6
17016,10,2,6
17017,9,1,6
17020,9,2,6
17021,10,1,6
17024,11,1,7
17025,9,1,6
17028,8,1,6
17029,8,1,6
17032,9,1,6
17033,10,1,6
17036,8,1,6
17040,9,2,6
17041,9,1,6
17043,10,1,6
17045,9,1,6
17049,8,2,6
17050,9,1,6
17058,7,1,6
17061,10,1,7
17066,9,2,6
17070,10,1,7
17071,10,1,7
17074,10,1,7
17075,10,2,7
17078,11,1,7
17079,9,2,7
17081,9,1,7
17082,11,1,7
17083,9,2,7
17086,10,1,6
17087,10,2,7
17091,9,2,7
17094,9,2,7
17099,10,2,7
17102,10,1,7
17103,10,1,7
17107,11,2,7
17110,10,1,7
17111,9,1,7
17114,11,1,7
17115,4,1,2
17122,5,1,3
17123,4,2,2
17130,7,1,2
17131,6,2,3
17135,5,1,2
17138,5,1,2
17139,5,1,2
17141,5,2,3
17143,6,2,3
17146,4,2,2
17147,5,1,2
17154,4,2,2
17155,5,1,2
17158,5,2,2
17159,5,2,3
17160,5,1,2
17161,5,1,2
17162,6,2,2
17165,6,2,2
17166,7,1,3
17169,7,1,3
17170,5,1,3
17173,7,2,3
17174,6,1,3
17177,6,2,3
17178,6,1,3
17181,5,2,3
17182,4,2,2
17185,5,1,2
17186,5,1,2
17189,6,2,3
17190,5,2,2
17194,6,1,3
17197,4,1,2
17198,7,1,3
17201,4,2,1
17202,4,2,1
17204,5,2,1
17205,3,2,1
17206,4,1,1
17208,4,1,1
17209,4,1,1
17210,4,2,1
17212,4,2,1
17213,4,2,1
17214,3,1,1
17216,3,1,1
17217,3,2,1
17218,3,1,1
17220,3,2,1
17221,3,2,1
17224,3,1,1
17225,4,2,1
17226,4,1,1
17228,3,1,1
17229,4,2,1
17232,4,1,1
17233,4,2,1
17234,.N,1,1
17236,4,2,2
17237,5,1,2
17239,4,2,2
17240,4,1,2
17241,5,1,2
17243,5,1,2
17244,4,1,2
17245,4,1,2
17247,4,2,2
17248,5,1,2
17249,5,2,2
17251,5,1,2
17252,5,1,2
17253,.N,.N,8
17255,6,2,2
17256,5,1,2
17259,5,1,2
17260,5,2,2
17261,5,2,2
17263,6,2,2
17264,4,1,2
17267,4,2,2
17268,5,1,2
17269,5,1,2
17271,5,1,3
17272,5,2,3
17273,5,2,3
17274,5,1,3
17275,6,1,3
17276,6,2,3
17278,7,2,3
17279,5,1,3
17280,7,2,3
17281,5,1,3
17282,5,2,3
17283,6,1,3
17284,6,2,3
17286,5,2,3
17287,5,1,3
17288,7,1,3
17290,5,1,3
17291,6,2,3
17292,7,2,3
17294,6,1,3
17295,7,1,3
17296,5,2,3
17298,6,1,3
17299,5,1,3
17300,5,2,3
17302,5,2,3
17303,6,1,3
17304,6,1,3
17306,4,2,1
17307,3,2,1
17308,4,1,1
17309,4,1,1
17311,3,1,1
17314,5,2,1
17315,4,2,1
17316,4,2,1
17317,3,2,1
17318,4,2,1
17319,3,1,1
17321,4,2,1
17322,3,1,1
17323,4,2,1
17324,4,2,1
17325,4,1,1
17327,4,1,1
17328,3,1,1
17329,4,2,1
17330,3,1,1
17331,3,1,1
17332,5,2,1
17333,4,1,2
17335,6,2,2
17337,5,2,2
17339,5,1,2
17340,5,2,2
17341,4,1,2
17343,5,2,2
17345,4,2,2
17346,5,2,2
17347,5,1,2
17348,5,2,2
17349,5,2,2
17351,5,2,2
17352,5,.N,2
17353,4,2,2
17354,4,2,2
17355,5,1,2
17357,4,2,2
17359,5,2,2
17360,4,1,2
17361,5,2,2
17362,5,2,2
17363,5,1,2
17365,4,1,2
17367,5,2,2
17368,5,1,3
17369,6,1,3
17371,6,1,3
17372,6,1,3
17373,6,2,3
17375,7,2,3
17376,6,2,3
17377,6,2,3
17379,5,1,3
17380,6,1,3
17381,6,2,3
17383,5,2,3
17384,6,2,3
17385,6,2,3
17387,6,1,3
17388,6,2,3
17389,6,1,3
17391,7,1,3
17392,5,2,3
17393,6,1,3
17395,7,2,4
17396,6,1,4
17397,7,2,5
17398,6,2,4
17399,6,2,4
17400,7,1,4
17403,7,1,4
17405,6,1,4
17406,7,1,4
17407,6,1,4
17408,7,2,4
17410,7,1,5
17411,6,2,4
17413,7,2,4
17414,7,1,4
17415,7,1,4
17416,7,1,4
17418,8,1,5
17419,6,2,4
17422,7,1,4
17423,7,1,4
17424,6,2,4
17426,7,1,4
17431,7,2,5
17432,8,1,5
17433,7,2,5
17434,8,1,5
17435,7,1,5
17436,7,2,5
17437,8,2,5
17439,8,2,5
17440,8,1,5
17442,7,1,5
17443,8,1,5
17444,7,2,5
17445,8,2,5
17447,7,1,5
17448,8,2,5
17451,8,1,5
17452,8,1,5
17455,7,1,5
17456,7,2,5
17459,8,1,5
17460,8,2,5
17461,8,1,5
17462,7,1,5
17463,8,2,5
17464,8,2,5
17465,4,1,1
17466,4,2,1
17468,4,2,1
17469,3,2,1
17470,4,1,1
17472,4,2,1
17473,3,1,1
17474,4,2,1
17476,4,1,1
17477,1,2,1
17478,4,1,1
17479,4,1,1
17480,3,2,1
17481,4,1,1
17482,4,1,1
17484,4,1,1
17485,4,1,1
17487,4,1,1
17488,4,1,1
17489,4,2,2
17490,5,2,1
17492,4,2,2
17493,5,1,2
17496,5,1,2
17497,6,1,2
17500,5,2,2
17501,5,2,2
17504,5,1,2
17505,4,1,2
17507,4,2,2
17508,5,2,2
17509,4,1,2
17512,5,2,2
17513,5,2,2
17515,5,2,2
17516,5,1,2
17519,5,1,2
17520,5,1,2
17521,5,1,2
17524,5,1,2
17525,5,1,2
17527,6,1,3
17528,6,2,3
17530,6,2,3
17531,5,1,3
17533,6,1,3
17534,6,1,3
17535,6,1,3
17537,6,1,3
17538,6,2,3
17542,6,1,3
17543,6,1,3
17545,6,2,3
17546,6,1,3
17550,5,2,3
17553,5,2,3
17554,6,1,3
17558,6,2,3
17559,5,1,3
17561,6,1,3
17563,6,1,4
17565,7,1,4
17567,6,2,.N
17568,6,2,4
17571,7,1,4
17573,6,2,4
17574,6,2,4
17575,7,2,4
17576,7,1,4
17577,7,1,4
17579,6,2,4
17581,6,2,4
17582,7,1,4
17583,6,2,4
17584,7,2,4
17585,6,2,4
17587,6,2,4
17589,6,2,4
17590,7,2,4
17591,7,1,4
17592,6,1,4
17593,7,1,4
17595,6,2,4
17597,7,2,5
17598,8,1,5
17599,7,1,5
17601,8,1,5
17604,8,1,5
17605,8,2,5
17606,7,1,5
17607,7,1,5
17609,6,1,4
17611,8,.N,5
17612,9,1,5
17613,8,2,5
17614,7,2,5
17615,8,2,5
17618,8,1,5
17619,8,2,5
17620,9,2,5
17621,7,1,5
17622,7,2,5
17623,8,2,5
17624,8,1,5
17626,7,2,5
17627,8,2,5
17628,7,1,5
17629,8,1,5
17630,7,2,5
17631,8,2,5
17634,9,1,6
17637,9,1,6
17638,10,2,7
17639,9,1,6
17642,8,2,6
17645,9,2,6
17646,8,2,6
17647,8,1,6
17650,8,2,6
17653,9,1,6
17654,10,1,6
17655,8,1,6
17657,9,1,4
17658,8,1,6
17660,9,1,7
17661,10,2,7
17662,10,2,7
17664,11,2,7
17665,9,2,7
17666,9,2,7
17668,9,2,7
17669,9,2,7
17671,1,1,7
17672,10,1,7
17674,9,2,7
17677,9,2,7
17679,9,1,7
17680,10,1,7
17681,10,2,7
17682,9,2,7
17684,9,2,7
17685,10,2,7
17687,9,1,7
17688,10,1,7
17689,10,2,7
17690,9,1,7
17692,9,2,7
17693,10,2,7
17789,9,2,6
17790,9,2,6
17791,8,1,6
17898,3,2,1
17901,5,2,3
17902,5,2,3
17903,4,1,1
17904,4,2,2
17905,5,2,3
17906,3,1,1
17908,5,2,2
17909,5,2,3
17910,5,1,3
17911,4,1,1
17912,5,2,2
17913,5,2,3
17914,4,1,1
17915,3,2,1
17916,4,2,2
17917,5,2,3
17918,5,2,3
17919,5,1,1
17921,3,1,1
17922,4,2,1
17923,4,1,1
17924,5,2,2
17925,5,2,3
17927,4,1,1
17929,3,1,1
17930,3,1,1
17931,4,1,1
17932,5,2,2
17933,5,1,3
17935,3,1,1
17937,4,1,1
17938,5,2,3
17939,3,2,1
17941,6,2,3
17943,4,1,1
17945,2,2,1
17946,5,1,3
17947,4,1,1
18051,5,2,2
18053,5,2,2
18054,5,1,2
18055,5,1,2
18056,5,2,2
18058,5,1,2
18059,5,1,2
18060,5,1,2
18062,5,2,2
18063,4,2,2
18065,5,2,2
18067,5,2,2
18068,5,2,2
18070,8,2,5
18071,6,1,2
18073,4,2,2
18074,5,1,2
18075,5,2,2
18076,4,2,2
18077,8,1,6
18079,5,2,2
18081,5,2,2
18082,5,1,2
18084,5,1,2
18085,9,.N,6
18086,7,2,5
18087,5,1,2
18089,5,1,2
18090,5,2,2
18092,5,2,2
18093,9,1,6
18094,7,1,5
18095,5,2,2
18097,5,2,2
18098,5,1,2
18102,7,1,4
18103,7,2,4
18105,7,1,4
18106,8,1,4
18108,6,2,4
18110,6,2,4
18113,8,1,5
18114,7,1,4
18116,7,2,4
18117,6,1,4
18118,8,1,4
18121,7,2,4
18122,7,1,4
18124,7,2,4
18125,6,1,4
18126,6,1,4
18128,6,1,4
18129,9,1,6
18133,9,1,5
18135,7,1,5
18137,7,1,5
18141,7,1,5
18143,8,1,5
18145,8,1,5
18148,8,1,5
18149,8,1,5
18152,7,.N,5
18153,8,1,5
18155,8,1,5
18157,9,2,6
18158,9,1,6
18160,8,1,6
18162,9,1,6
18163,10,1,6
18168,8,1,6
18170,8,1,6
18172,9,2,6
18176,9,1,6
18177,8,2,6
18178,10,2,6
18180,8,1,6
18182,9,2,7
18184,9,2,6
18185,8,2,6
18186,10,2,7
18187,10,1,7
18188,9,2,7
18192,8,2,6
18193,9,2,6
18194,10,2,7
18195,10,1,7
18196,10,1,7
18203,8,2,6
18204,10,1,7
18206,10,1,7
18208,10,1,7
18210,5,2,1
18211,3,2,1
18212,4,1,1
18213,4,.N,1
18216,4,1,1
18217,4,2,1
18218,4,1,1
18219,4,1,1
18220,3,2,1
18221,4,1,.N
18224,3,1,1
18225,3,1,1
18227,4,2,1
18228,4,1,1
18229,3,1,1
18230,4,1,1
18232,4,1,1
18235,5,2,1
18236,3,1,1
18237,3,2,1
18238,3,1,1
18239,3,2,1
18240,5,1,1
18244,4,.N,1
18245,4,2,2
18246,5,1,2
18248,5,1,2
18249,5,2,2
18250,5,2,2
18252,5,2,2
18253,4,2,2
18254,5,1,2
18256,5,2,2
18257,6,2,2
18260,5,2,2
18261,5,2,2
18262,5,2,2
18264,5,1,2
18265,4,2,2
18268,4,2,2
18269,5,1,2
18270,7,1,2
18271,4,1,2
18272,6,2,2
18273,5,2,2
18275,6,1,2
18276,5,1,2
18277,4,2,2
18278,6,1,2
18280,5,1,3
18281,5,2,3
18282,5,1,3
18284,6,2,3
18285,5,1,3
18286,6,2,3
18287,6,2,3
18288,5,1,3
18290,5,2,3
18292,5,1,3
18293,7,1,3
18294,6,2,3
18295,8,1,3
18296,6,1,3
18298,5,1,3
18299,7,1,3
18300,6,1,3
18301,6,2,3
18302,6,1,3
18303,6,2,3
18304,6,1,3
18306,6,1,3
18307,7,2,4
18308,6,2,4
18310,8,1,4
18311,7,2,4
18314,6,2,4
18315,6,2,4
18316,6,2,4
18318,6,1,4
18319,7,1,4
18322,6,2,4
18323,7,2,4
18326,7,1,4
18327,7,1,4
18330,6,2,4
18331,7,2,4
18334,7,2,4
18338,7,1,4
18339,7,2,4
18342,7,2,5
18343,8,2,5
18345,7,1,5
18347,8,2,5
18349,8,2,5
18350,8,2,5
18351,7,1,5
18353,7,2,5
18355,8,2,5
18357,8,1,5
18359,8,1,5
18361,7,1,5
18363,8,2,5
18364,7,2,5
18365,8,1,5
18367,7,2,5
18373,8,1,.N
18374,9,2,5
18376,9,1,5
18377,7,2,5
18381,7,2,5
18382,8,1,5
18384,7,1,5
18385,8,1,5
18390,9,1,5
18392,7,1,5
18393,8,2,5
18394,9,1,5
18396,9,1,6
18397,9,1,4
18398,8,1,6
18401,9,1,6
18404,8,2,6
18405,9,2,6
18408,9,1,6
18409,8,2,6
18412,9,2,6
18413,9,1,5
18414,8,2,6
18416,8,2,6
18417,9,2,6
18420,10,1,6
18421,10,1,6
18422,9,2,6
18424,9,1,6
18425,11,2,5
18426,10,1,6
18428,8,1,6
18429,9,2,6
18430,8,2,6
18431,8,1,6
18432,9,2,6
18434,9,2,6
18436,9,1,6
18438,8,1,6
18439,8,1,6
18440,8,2,6
18442,10,1,6
18444,9,2,6
18446,10,1,6
18448,8,1,6
18450,10,2,6
18452,9,1,6
18454,9,1,6
18456,8,2,6
18458,8,2,6
18460,8,2,6
18462,8,1,6
18464,9,1,6
18466,10,2,7
18467,9,1,7
18469,9,1,7
18471,10,1,7
18474,10,1,7
18475,10,1,7
18477,9,1,7
18479,10,1,7
18482,9,2,7
18483,10,1,7
18485,9,1,7
18487,10,2,7
18490,9,2,7
18491,9,2,7
18497,9,1,6
18498,11,2,7
18502,9,1,7
18510,11,1,7
18518,11,2,7
18520,6,1,4
18521,7,1,4
18523,6,2,4
18524,8,2,4
18526,7,1,4
18527,6,2,4
18528,6,1,4
18529,6,1,4
18531,11,2,1
18532,7,2,4
18535,7,1,4
18536,7,2,4
18537,7,2,4
18539,8,1,4
18540,7,2,4
18542,7,1,4
18543,8,2,4
18544,6,2,4
18545,7,1,4
18547,7,1,4
18550,7,2,4
18551,8,2,4
18552,8,1,4
18555,8,2,6
18558,9,1,6
18559,8,2,6
18562,9,1,6
18563,9,2,6
18566,8,1,6
18567,9,1,6
18570,9,1,6
18571,9,2,6
18574,8,1,6
18579,8,2,6
18582,9,.N,6
18587,8,2,6
18590,9,2,6
18595,8,1,6
18598,8,2,6
18599,9,2,6
18602,8,2,6
18603,8,2,6
18657,6,2,4
18658,7,1,4
18659,7,2,4
18660,7,1,4
18661,6,1,4
18662,8,2,5
18663,7,2,4
18664,8,1,5
18665,6,1,4
18666,8,1,5
18667,7,2,5
18668,6,1,4
18669,7,1,4
18670,8,2,5
18671,8,1,5
18672,6,1,4
18673,6,1,4
18674,6,1,4
18675,9,1,6
18676,6,2,4
18677,7,1,4
18678,7,2,5
18679,8,1,5
18680,7,2,4
18681,6,2,4
18682,7,2,4
18683,6,2,4
18684,7,1,4
18685,6,1,4
18686,7,1,4
18687,8,2,5
18688,6,1,4
18689,6,2,4
18690,8,2,5
18691,9,2,6
18692,6,1,4
18693,9,1,6
18694,8,1,5
18695,8,1,5
18696,9,1,6
18697,7,2,4
18698,7,2,5
18699,6,1,4
18701,6,1,4
18702,7,1,4
18703,6,2,4
18704,6,2,4
18705,6,2,4
18706,7,2,5
18707,7,1,5
18759,9,1,6
18760,7,2,4
18761,4,1,1
18762,11,1,7
18763,5,1,2
18764,7,2,5
18765,8,1,6
18766,10,1,7
18767,5,2,2
18768,7,2,4
18769,4,2,1
18770,4,1,1
18771,5,1,2
18772,2,2,5
18773,4,1,1
18774,10,1,7
18775,7,1,3
18776,7,2,4
18777,4,1,1
18778,4,2,1
18779,4,2,2
18780,8,1,5
18781,3,2,1
18782,7,2,5
18783,5,1,2
18784,7,2,4
18785,4,2,1
18786,4,1,1
18787,3,1,8
18788,7,2,5
18790,8,2,5
18791,6,1,3
18792,6,2,4
18793,4,1,1
18794,4,2,1
18795,5,2,2
18796,8,1,6
18797,7,2,5
18798,9,1,6
18799,7,1,4
18800,7,2,4
18801,4,2,1
18802,4,1,1
18803,5,1,2
18804,6,1,4
18805,8,2,5
18806,9,2,6
18807,6,1,4
18808,7,2,4
18809,4,2,1
18950,4,1,1
18952,4,2,1
18953,3,2,1
18954,3,2,1
18956,3,1,1
18957,4,1,1
18958,3,1,1
18959,4,2,1
18960,3,2,1
18961,3,2,1
18963,4,1,1
18964,4,1,1
18965,4,1,1
18966,4,2,1
18968,4,1,1
18969,3,1,1
18971,3,1,1
18972,4,2,1
18973,4,2,1
18974,4,2,1
18975,6,1,1
18976,4,1,1
18977,8,1,5
18978,9,1,6
18979,8,1,6
18980,10,1,6
18981,9,1,6
18982,9,2,6
18984,9,2,6
18986,9,1,6
18987,9,1,6
18989,8,1,6
18990,9,2,6
18992,8,2,6
18994,8,1,6
18996,9,1,6
18997,9,2,6
18998,9,1,6
19000,9,1,6
19002,9,2,6
19004,9,1,6
19005,8,1,6
19006,9,1,6
19008,9,2,6
19010,9,1,6
19012,9,1,6
19013,10,1,7
19015,10,1,7
19016,9,1,7
19017,10,1,7
19018,9,2,7
19020,9,1,7
19021,10,2,7
19023,10,2,7
19024,9,1,7
19025,10,1,7
19026,10,1,7
19028,10,1,7
19029,9,1,7
19032,10,1,7
19033,10,1,7
19034,11,1,7
19037,8,2,6
19038,9,2,7
19040,5,1,2
19041,4,2,2
19043,4,2,2
19044,5,2,2
19046,4,2,2
19047,5,1,2
19048,4,2,2
19049,5,1,2
19051,5,1,2
19052,5,2,2
19054,5,2,2
19055,4,1,2
19056,5,2,2
19058,5,1,2
19059,5,2,2
19060,5,2,2
19062,4,1,2
19063,4,2,2
19064,4,1,2
19066,4,2,2
19069,5,2,2
19070,4,1,2
19071,4,2,2
19072,5,1,2
19073,5,2,2
19074,4,1,2
19075,4,2,2
19077,5,1,2
19078,5,1,2
19080,5,2,2
19081,5,2,.N
19082,5,1,2
19083,4,1,2
19085,5,2,2
19087,6,2,3
19088,5,1,3
19090,6,2,3
19092,7,1,3
19094,5,2,3
19095,6,1,3
19096,5,1,3
19098,5,1,3
19100,6,2,3
19102,5,2,3
19103,6,1,3
19104,6,1,3
19106,6,1,3
19110,5,2,3
19111,5,2,3
19112,6,1,3
19113,5,2,3
19114,5,2,3
19116,6,2,3
19117,5,1,3
19118,6,1,3
19119,6,1,3
19121,6,1,3
19122,6,2,3
19124,6,1,3
19125,6,1,3
19127,5,1,3
19130,6,2,3
19132,6,2,3
19133,6,1,3
19135,7,1,3
19137,6,1,3
19138,6,2,3
19140,4,2,2
19141,5,2,2
19142,4,2,2
19144,5,2,2
19145,5,1,2
19148,4,1,2
19149,5,1,2
19150,4,1,2
19151,4,1,2
19152,4,2,2
19153,2,1,2
19155,5,2,2
19156,4,2,2
19157,5,1,2
19159,5,1,2
19160,5,2,2
19161,4,2,2
19163,4,1,2
19164,5,2,2
19165,5,1,2
19167,5,1,2
19168,5,.N,2
19169,4,2,2
19171,4,2,2
19172,5,2,2
19173,5,1,2
19175,6,1,3
19176,5,1,3
19177,5,1,3
19178,6,2,3
19180,5,2,3
19181,6,1,3
19182,6,1,3
19183,5,1,3
19184,6,1,3
19186,5,2,3
19188,6,2,3
19189,5,1,3
19190,5,2,3
19191,6,2,3
19192,6,2,3
19193,6,1,3
19194,6,1,3
19196,6,1,3
19197,6,1,3
19198,5,2,3
19200,6,1,3
19201,6,1,.N
19203,4,1,1
19204,4,2,1
19205,4,2,1
19206,3,2,1
19207,3,2,1
19211,5,2,1
19212,4,1,1
19213,4,1,1
19215,4,1,1
19217,4,2,1
19219,5,1,1
19220,3,2,1
19221,5,2,1
19223,5,1,1
19225,4,1,1
19227,4,1,1
19228,4,1,1
19229,4,2,1
19231,4,2,1
19233,3,2,1
19234,4,1,1
19235,4,2,1
19236,3,2,1
19237,4,1,2
19239,5,1,2
19240,5,2,2
19241,6,1,2
19242,5,2,2
19243,4,2,2
19244,4,1,2
19247,4,1,2
19248,5,1,2
19249,4,1,2
19251,5,2,2
19252,5,1,2
19253,5,2,2
19255,5,2,2
19256,5,1,2
19257,5,1,2
19259,5,1,2
19260,5,2,2
19261,4,1,2
19263,5,2,2
19264,5,1,2
19265,6,1,2
19267,6,2,2
19268,4,1,2
19269,5,.N,4
19270,5,1,2
19271,4,1,2
19272,6,1,3
19274,5,2,3
19275,5,1,3
19276,6,2,3
19278,6,2,3
19279,6,2,3
19280,5,2,3
19282,5,2,3
19283,6,1,3
19286,6,2,3
19287,6,1,3
19288,6,1,3
19290,5,2,3
19291,5,1,3
19294,6,2,3
19295,6,1,3
19296,6,1,3
19298,6,2,3
19299,5,1,3
19302,5,2,3
19303,5,1,3
19304,5,2,3
19306,5,2,3
19404,8,1,4
19406,8,1,.N
19408,6,1,4
19411,8,1,4
19412,7,1,4
19414,8,1,4
19416,8,2,4
19417,8,1,4
19420,8,2,4
19422,7,1,4
19425,6,1,4
19426,6,1,4
19428,7,1,4
19429,7,1,4
19430,7,2,4
19432,7,2,4
19433,6,1,4
19434,7,1,4
19436,8,1,5
19437,9,2,6
19438,7,2,4
19440,7,2,4
19441,6,1,4
19442,7,2,4
19444,6,2,4
19445,8,2,5
19446,7,2,4
19448,7,1,4
19449,6,2,4
19450,7,1,4
19452,8,2,4
19453,7,1,4
19454,8,2,4
19456,7,1,4
19457,7,2,4
19458,7,2,4
19460,7,1,4
19461,7,2,4
19462,7,1,4
19464,7,2,4
19465,8,1,4
19466,9,1,7
19467,9,2,7
19468,9,2,7
19469,9,2,7
19470,10,2,7
19471,10,2,7
19472,9,1,7
19474,9,1,7
19475,9,2,7
19476,10,1,7
19477,10,2,7
19478,9,1,7
19482,9,2,7
19483,9,2,7
19484,9,2,7
19485,9,1,7
19486,9,1,7
19488,9,2,7
19489,10,1,7
19490,10,2,7
19491,10,1,7
19492,9,2,7
19493,8,2,5
19494,8,1,5
19496,8,1,5
19498,8,1,5
19500,7,1,5
19501,8,1,5
19502,9,2,5
19504,8,.N,5
19508,7,2,5
19509,8,1,5
19510,7,2,5
19516,8,2,5
19518,8,2,5
19521,8,2,5
19523,7,1,5
19527,7,1,5
19529,7,2,5
19531,7,1,5
19533,8,2,5
19535,8,2,5
19537,8,1,5
19539,8,1,5
19541,8,1,5
19543,7,1,5
19545,8,1,5
19547,7,1,5
19549,8,2,5
19551,.N,.N,.N
19553,8,1,5
19555,9,1,6
19560,9,2,6
19563,9,2,6
19567,9,1,6
19568,10,2,7
19571,9,2,6
19575,8,2,6
19576,8,1,6
19582,9,1,6
19583,8,2,6
19584,9,1,6
19585,8,2,6
19586,10,1,7
19587,9,1,6
19589,9,2,6
19590,8,2,6
19591,9,1,6
19592,8,2,6
19593,8,1,6
19596,9,2,7
19597,9,2,6
19598,8,2,6
19599,9,1,6
19600,11,.N,7
19601,9,2,6
19602,8,1,6
19603,9,2,6
19604,9,1,7
19605,8,1,6
19606,8,2,6
19607,9,2,6
19608,8,1,6
19610,10,2,7
19613,10,2,7
19618,9,2,7
19621,9,2,7
19625,10,1,7
19626,9,1,7
19629,9,1,7
19630,10,2,7
19633,9,1,7
19634,9,2,7
19637,4,2,1
19639,9,2,6
19640,8,2,6
19641,7,1,5
19687,8,1,6
19688,8,1,5
19690,7,2,5
19691,7,1,5
19694,8,1,5
19695,9,1,6
19696,8,1,5
19698,8,1,5
19699,8,1,5
19702,9,1,5
19703,8,1,5
19704,8,2,5
19706,7,1,5
19707,8,1,5
19710,7,2,5
19711,8,1,5
19714,9,1,5
19715,7,1,5
19718,8,1,5
19719,8,1,5
19722,8,1,6
19725,9,1,6
19729,9,1,6
19730,9,1,6
19733,8,1,6
19737,9,2,6
19738,9,1,6
19741,8,1,6
19745,8,2,6
19749,9,2,7
19750,10,2,7
19752,9,1,7
19753,10,1,7
19754,9,2,7
19756,9,1,7
19757,10,2,7
19758,9,2,7
19760,10,1,7
19761,9,2,7
19764,10,1,7
19765,9,2,7
19766,10,2,7
19768,10,1,7
19769,9,2,7
19772,10,1,7
19773,10,2,7
19774,10,2,7
19776,10,1,7
19777,9,2,7
19780,10,1,7
19781,10,1,7
19782,10,2,7
19784,7,1,4
19787,7,1,4
19788,6,1,4
19791,7,2,4
19792,7,2,4
19795,7,1,4
19796,7,1,4
19799,7,2,4
19800,7,1,4
19803,6,2,4
19804,7,2,4
19807,6,2,4
19808,7,1,4
19811,3,1,1
19812,3,1,1
19814,4,1,1
19815,3,1,1
19818,5,2,1
19819,5,2,1
19822,3,2,1
19823,5,2,1
19826,3,1,1
19827,3,1,1
19830,4,1,1
