ID,tobacco_type,response
12628,heated tobacco,.S
12628,hookah,.S
12628,smokeless tobacco,.S
12631,cigar,2
12631,cigarette,0
12631,e-cigarette,15
12631,heated tobacco,0
12631,hookah,.S
12631,smokeless tobacco,.S
12633,cigar,.S
12633,cigarette,.S
12633,e-cigarette,.S
12633,heated tobacco,.S
12633,hookah,.S
12633,smokeless tobacco,0
12635,cigar,.S
12635,cigarette,.S
12635,e-cigarette,.S
12635,heated tobacco,.S
12635,hookah,.S
12635,smokeless tobacco,.S
12636,cigar,0
12636,cigarette,30
12636,e-cigarette,15
12636,heated tobacco,0
12636,hookah,2
12636,smokeless tobacco,2
12638,cigar,0
12638,cigarette,0
12638,e-cigarette,0
12638,heated tobacco,0
12638,hookah,.S
12638,smokeless tobacco,1
12639,cigar,.S
12639,cigarette,0
12639,e-cigarette,2
12639,heated tobacco,.S
12639,hookah,0
12639,smokeless tobacco,.S
12642,cigar,0
12642,cigarette,.S
12642,e-cigarette,0
12642,heated tobacco,.S
12642,hookah,.S
12642,smokeless tobacco,.S
12643,cigar,.S
12643,cigarette,.S
12643,e-cigarette,.S
12643,heated tobacco,.S
12643,hookah,.S
12643,smokeless tobacco,.S
12644,cigar,.S
12644,cigarette,.S
12644,e-cigarette,0
12644,heated tobacco,.S
12644,hookah,.S
12644,smokeless tobacco,.S
12646,cigar,.S
12646,cigarette,0
12646,e-cigarette,.S
12646,heated tobacco,.S
12646,hookah,.S
12646,smokeless tobacco,.S
12647,cigar,0
12647,cigarette,0
12647,e-cigarette,30
12647,heated tobacco,.S
12647,hookah,0
12647,smokeless tobacco,.S
12650,cigar,.S
12650,cigarette,.S
12650,e-cigarette,.S
12650,heated tobacco,.S
12650,hookah,.S
12650,smokeless tobacco,.S
12651,cigar,0
12651,cigarette,0
12651,e-cigarette,2
12651,heated tobacco,.S
12651,hookah,.S
12651,smokeless tobacco,.S
12654,cigar,.S
12654,cigarette,.S
12654,e-cigarette,.S
12654,heated tobacco,0
12654,hookah,.S
12654,smokeless tobacco,.S
12655,cigar,1
12655,cigarette,.S
12655,e-cigarette,5
12655,heated tobacco,.S
12655,hookah,.S
12655,smokeless tobacco,.S
12658,cigar,0
12658,cigarette,0
12658,e-cigarette,0
12658,heated tobacco,.S
12658,hookah,.S
12658,smokeless tobacco,0
12659,cigar,.S
12659,cigarette,.S
12659,e-cigarette,2
12659,heated tobacco,.S
12659,hookah,0
12659,smokeless tobacco,.S
12662,cigar,0
12662,cigarette,.S
12662,e-cigarette,0
12662,heated tobacco,.S
12662,hookah,.S
12662,smokeless tobacco,.S
12665,cigar,.S
12665,cigarette,.S
12665,e-cigarette,1
12665,heated tobacco,.S
12665,hookah,.S
12665,smokeless tobacco,.S
12666,cigar,0
12666,cigarette,30
12666,e-cigarette,.S
12666,heated tobacco,.S
12666,hookah,.S
12666,smokeless tobacco,0
12669,cigar,0
12669,cigarette,.S
12669,e-cigarette,0
12669,heated tobacco,.S
12669,hookah,.S
12669,smokeless tobacco,2
12670,cigar,.S
12670,cigarette,0
12670,e-cigarette,.S
12670,heated tobacco,.S
12670,hookah,.S
12670,smokeless tobacco,0
12671,cigar,0
12671,cigarette,0
12671,e-cigarette,0
12671,heated tobacco,.S
12671,hookah,.S
12671,smokeless tobacco,.S
12673,cigar,.S
12673,cigarette,0
12673,e-cigarette,5
12673,heated tobacco,.S
12673,hookah,.S
12673,smokeless tobacco,30
12674,cigar,.S
12674,cigarette,.S
12674,e-cigarette,1
12674,heated tobacco,.S
12674,hookah,.S
12674,smokeless tobacco,.S
12677,cigar,.S
12677,cigarette,.S
12677,e-cigarette,2
12677,heated tobacco,.S
12677,hookah,.S
12677,smokeless tobacco,.S
12678,cigar,.S
12678,cigarette,0
12678,e-cigarette,.S
12678,heated tobacco,.S
12678,hookah,.S
12678,smokeless tobacco,.S
12681,cigar,0
12681,cigarette,0
12681,e-cigarette,0
12681,heated tobacco,.S
12681,hookah,0
12681,smokeless tobacco,.S
12682,cigar,0
12682,cigarette,30
12682,e-cigarette,1
12682,heated tobacco,.S
12682,hookah,.S
12682,smokeless tobacco,.S
12685,cigar,.S
12685,cigarette,0
12685,e-cigarette,15
12685,heated tobacco,.S
12685,hookah,.S
12685,smokeless tobacco,.S
12686,cigar,0
12686,cigarette,1
12686,e-cigarette,0
12686,heated tobacco,0
12686,hookah,.S
12686,smokeless tobacco,.S
12689,cigar,1
12689,cigarette,0
12689,e-cigarette,13
12689,heated tobacco,.S
12689,hookah,.S
12689,smokeless tobacco,30
12692,cigar,.S
12692,cigarette,.S
12692,e-cigarette,.S
12692,heated tobacco,.S
12692,hookah,.S
12692,smokeless tobacco,.S
12696,cigar,0
12696,cigarette,0
12696,e-cigarette,10
12696,heated tobacco,0
12696,hookah,.S
12696,smokeless tobacco,30
12697,cigar,2
12697,cigarette,15
12697,e-cigarette,30
12697,heated tobacco,.S
12697,hookah,.S
12697,smokeless tobacco,2
12700,cigar,.S
12700,cigarette,.S
12700,e-cigarette,.S
12700,heated tobacco,.S
12700,hookah,.S
12700,smokeless tobacco,1
12701,cigar,.S
12701,cigarette,.S
12701,e-cigarette,.S
12701,heated tobacco,.S
12701,hookah,.S
12701,smokeless tobacco,0
12703,cigar,0
12703,cigarette,0
12703,e-cigarette,23
12703,heated tobacco,.S
12703,hookah,0
12703,smokeless tobacco,2
12704,cigar,.S
12704,cigarette,.S
12704,e-cigarette,.S
12704,heated tobacco,.S
12704,hookah,.S
12704,smokeless tobacco,.S
12705,cigar,1
12705,cigarette,3
12705,e-cigarette,17
12705,heated tobacco,.S
12705,hookah,.S
12705,smokeless tobacco,0
12708,cigar,.S
12708,cigarette,0
12708,e-cigarette,5
12708,heated tobacco,.S
12708,hookah,0
12708,smokeless tobacco,30
12709,cigar,.S
12709,cigarette,0
12709,e-cigarette,1
12709,heated tobacco,.S
12709,hookah,.S
12709,smokeless tobacco,30
12712,cigar,.S
12712,cigarette,.S
12712,e-cigarette,30
12712,heated tobacco,0
12712,hookah,.S
12712,smokeless tobacco,.S
12713,cigar,0
12713,cigarette,0
12713,e-cigarette,30
12713,heated tobacco,.S
12713,hookah,.S
12713,smokeless tobacco,.S
12716,cigar,.S
12716,cigarette,.S
12716,e-cigarette,.S
12716,heated tobacco,.S
12716,hookah,.S
12716,smokeless tobacco,.S
12717,cigar,.S
12717,cigarette,.S
12717,e-cigarette,1
12717,heated tobacco,0
12717,hookah,.S
12717,smokeless tobacco,.S
12718,cigar,.S
12718,cigarette,.S
12718,e-cigarette,.S
12718,heated tobacco,.S
12718,hookah,.S
12718,smokeless tobacco,.S
12720,cigar,.S
12720,cigarette,.S
12720,e-cigarette,.S
12720,heated tobacco,.S
12720,hookah,.S
12720,smokeless tobacco,.S
12721,cigar,.S
12721,cigarette,.S
12721,e-cigarette,.S
12721,heated tobacco,.S
12721,hookah,.S
12721,smokeless tobacco,.S
12724,cigar,5
12724,cigarette,.S
12724,e-cigarette,15
12724,heated tobacco,0
12724,hookah,.S
12724,smokeless tobacco,.S
12725,cigar,.S
12725,cigarette,.S
12725,e-cigarette,.S
12725,heated tobacco,.S
12725,hookah,.S
12725,smokeless tobacco,.S
12726,cigar,.S
12726,cigarette,.S
12726,e-cigarette,.S
12726,heated tobacco,.S
12726,hookah,.S
12726,smokeless tobacco,.S
12728,cigar,.S
12728,cigarette,.S
12728,e-cigarette,.S
12728,heated tobacco,.S
12728,hookah,.S
12728,smokeless tobacco,.S
12729,cigar,.S
12729,cigarette,.S
12729,e-cigarette,.S
12729,heated tobacco,.S
12729,hookah,.S
12729,smokeless tobacco,.S
12730,cigar,.S
12730,cigarette,.S
12730,e-cigarette,.S
12730,heated tobacco,.S
12730,hookah,.S
12730,smokeless tobacco,.S
12732,cigar,.S
12732,cigarette,.S
12732,e-cigarette,.S
12732,heated tobacco,.S
12732,hookah,.S
12732,smokeless tobacco,.S
12733,cigar,.S
12733,cigarette,.S
12733,e-cigarette,.S
12733,heated tobacco,.S
12733,hookah,.S
12733,smokeless tobacco,.S
12734,cigar,.S
12734,cigarette,.S
12734,e-cigarette,.S
12734,heated tobacco,0
12734,hookah,.S
12734,smokeless tobacco,.S
12735,cigar,.S
12735,cigarette,.S
12735,e-cigarette,.S
12735,heated tobacco,0
12735,hookah,.S
12735,smokeless tobacco,.S
12736,cigar,.S
12736,cigarette,.S
12736,e-cigarette,.S
12736,heated tobacco,.S
12736,hookah,.S
12736,smokeless tobacco,.S
12737,cigar,.S
12737,cigarette,0
12737,e-cigarette,15
12737,heated tobacco,.S
12737,hookah,14
12737,smokeless tobacco,.S
12738,cigar,.S
12738,cigarette,.S
12738,e-cigarette,0
12738,heated tobacco,.S
12738,hookah,.S
12738,smokeless tobacco,.S
12740,cigar,.S
12740,cigarette,.S
12740,e-cigarette,.S
12740,heated tobacco,.S
12740,hookah,.S
12740,smokeless tobacco,.S
12741,cigar,.S
12741,cigarette,.S
12741,e-cigarette,.S
12741,heated tobacco,.S
12741,hookah,.S
12741,smokeless tobacco,.S
12742,cigar,.S
12742,cigarette,.S
12742,e-cigarette,.S
12742,heated tobacco,.S
12742,hookah,.S
12742,smokeless tobacco,.S
12743,cigar,.S
12743,cigarette,.S
12743,e-cigarette,0
12743,heated tobacco,.S
12743,hookah,.S
12743,smokeless tobacco,.S
12744,cigar,.S
12744,cigarette,.S
12744,e-cigarette,.S
12744,heated tobacco,.S
12744,hookah,.S
12744,smokeless tobacco,.S
12745,cigar,.S
12745,cigarette,.S
12745,e-cigarette,.S
12745,heated tobacco,.S
12745,hookah,.S
12745,smokeless tobacco,.S
12748,cigar,.S
12748,cigarette,.S
12748,e-cigarette,0
12748,heated tobacco,0
12748,hookah,.S
12748,smokeless tobacco,.S
12749,cigar,.S
12749,cigarette,.S
12749,e-cigarette,.S
12749,heated tobacco,.S
12749,hookah,.S
12749,smokeless tobacco,.S
12751,cigar,.S
12751,cigarette,.S
12751,e-cigarette,.S
12751,heated tobacco,.S
12751,hookah,.S
12751,smokeless tobacco,.S
12753,cigar,.S
12753,cigarette,.S
12753,e-cigarette,.S
12753,heated tobacco,.S
12753,hookah,.S
12753,smokeless tobacco,.S
12754,cigar,.S
12754,cigarette,.S
12754,e-cigarette,.S
12754,heated tobacco,0
12754,hookah,.S
12754,smokeless tobacco,.S
12756,cigar,.S
12756,cigarette,0
12756,e-cigarette,0
12756,heated tobacco,.S
12756,hookah,.S
12756,smokeless tobacco,.S
12757,cigar,.S
12757,cigarette,.S
12757,e-cigarette,0
12757,heated tobacco,.S
12757,hookah,.S
12757,smokeless tobacco,.S
12758,cigar,.S
12758,cigarette,.S
12758,e-cigarette,.S
12758,heated tobacco,.S
12758,hookah,.S
12758,smokeless tobacco,.S
12759,cigar,.S
12759,cigarette,.S
12759,e-cigarette,.S
12759,heated tobacco,.S
12759,hookah,.S
12759,smokeless tobacco,.S
12761,cigar,.S
12761,cigarette,.S
12761,e-cigarette,.S
12761,heated tobacco,.S
12761,hookah,.S
12761,smokeless tobacco,.S
12762,cigar,.S
12762,cigarette,.S
12762,e-cigarette,1
12762,heated tobacco,.S
12762,hookah,.S
12762,smokeless tobacco,.S
12763,cigar,.S
12763,cigarette,.S
12763,e-cigarette,.S
12763,heated tobacco,.S
12763,hookah,.S
12763,smokeless tobacco,.S
12764,cigar,.S
12764,cigarette,.S
12764,e-cigarette,.S
12764,heated tobacco,.S
12764,hookah,.S
12764,smokeless tobacco,.S
12765,cigar,.S
12765,cigarette,.S
12765,e-cigarette,.S
12765,heated tobacco,.S
12765,hookah,.S
12765,smokeless tobacco,.S
12767,cigar,.S
12767,cigarette,.S
12767,e-cigarette,1
12767,heated tobacco,.S
12767,hookah,.S
12767,smokeless tobacco,.S
12768,cigar,.S
12768,cigarette,.S
12768,e-cigarette,.S
12768,heated tobacco,.S
12768,hookah,.S
12768,smokeless tobacco,.S
12769,cigar,0
12769,cigarette,.S
12769,e-cigarette,0
12769,heated tobacco,.S
12769,hookah,5
12769,smokeless tobacco,.S
12770,cigar,.S
12770,cigarette,.S
12770,e-cigarette,.S
12770,heated tobacco,0
12770,hookah,.S
12770,smokeless tobacco,.S
12772,cigar,.S
12772,cigarette,.S
12772,e-cigarette,.S
12772,heated tobacco,.S
12772,hookah,.S
12772,smokeless tobacco,.S
12773,cigar,.S
12773,cigarette,0
12773,e-cigarette,.S
12773,heated tobacco,.S
12773,hookah,.S
12773,smokeless tobacco,.S
12775,cigar,.S
12775,cigarette,.S
12775,e-cigarette,.S
12775,heated tobacco,.S
12775,hookah,.S
12775,smokeless tobacco,.S
12776,cigar,.S
12776,cigarette,.S
12776,e-cigarette,.S
12776,heated tobacco,.S
12776,hookah,.S
12776,smokeless tobacco,.S
12777,cigar,.S
12777,cigarette,.S
12777,e-cigarette,.S
12777,heated tobacco,.S
12777,hookah,.S
12777,smokeless tobacco,.S
12778,cigar,.S
12778,cigarette,.S
12778,e-cigarette,.S
12778,heated tobacco,.S
12778,hookah,.S
12778,smokeless tobacco,.S
12780,cigar,.S
12780,cigarette,.S
12780,e-cigarette,0
12780,heated tobacco,.S
12780,hookah,.S
12780,smokeless tobacco,.S
12784,cigar,2
12784,cigarette,0
12784,e-cigarette,30
12784,heated tobacco,0
12784,hookah,0
12784,smokeless tobacco,.S
12785,cigar,.S
12785,cigarette,.S
12785,e-cigarette,0
12785,heated tobacco,.S
12785,hookah,.S
12785,smokeless tobacco,.S
12786,cigar,1
12786,cigarette,.S
12786,e-cigarette,30
12786,heated tobacco,.S
12786,hookah,.S
12786,smokeless tobacco,0
12787,cigar,.S
12787,cigarette,0
12787,e-cigarette,0
12787,heated tobacco,0
12787,hookah,.S
12787,smokeless tobacco,.S
12788,cigar,.S
12788,cigarette,.S
12788,e-cigarette,0
12788,heated tobacco,.S
12788,hookah,.S
12788,smokeless tobacco,.S
12789,cigar,.S
12789,cigarette,.S
12789,e-cigarette,.S
12789,heated tobacco,.S
12789,hookah,.S
12789,smokeless tobacco,.S
12790,cigar,.S
12790,cigarette,.S
12790,e-cigarette,0
12790,heated tobacco,.S
12790,hookah,.S
12790,smokeless tobacco,.S
12791,cigar,.S
12791,cigarette,.S
12791,e-cigarette,.S
12791,heated tobacco,.S
12791,hookah,.S
12791,smokeless tobacco,.S
12792,cigar,0
12792,cigarette,0
12792,e-cigarette,15
12792,heated tobacco,.S
12792,hookah,.S
12792,smokeless tobacco,0
12793,cigar,.S
12793,cigarette,.S
12793,e-cigarette,.S
12793,heated tobacco,.S
12793,hookah,.S
12793,smokeless tobacco,.S
12795,cigar,.S
12795,cigarette,.S
12795,e-cigarette,.S
12795,heated tobacco,.S
12795,hookah,.S
12795,smokeless tobacco,.S
12796,cigar,0
12796,cigarette,0
12796,e-cigarette,28
12796,heated tobacco,.S
12796,hookah,.S
12796,smokeless tobacco,.S
12797,cigar,.S
12797,cigarette,.S
12797,e-cigarette,0
12797,heated tobacco,.S
12797,hookah,.S
12797,smokeless tobacco,.S
12798,cigar,.S
12798,cigarette,.S
12798,e-cigarette,.S
12798,heated tobacco,0
12798,hookah,.S
12798,smokeless tobacco,.S
12799,cigar,1
12799,cigarette,0
12799,e-cigarette,30
12799,heated tobacco,.S
12799,hookah,.S
12799,smokeless tobacco,0
12800,cigar,.S
12800,cigarette,.S
12800,e-cigarette,.S
12800,heated tobacco,.S
12800,hookah,.S
12800,smokeless tobacco,.S
12801,cigar,.S
12801,cigarette,.S
12801,e-cigarette,.S
12801,heated tobacco,0
12801,hookah,.S
12801,smokeless tobacco,.S
12802,cigar,.S
12802,cigarette,.S
12802,e-cigarette,.S
12802,heated tobacco,.S
12802,hookah,.S
12802,smokeless tobacco,.S
12803,cigar,.S
12803,cigarette,.S
12803,e-cigarette,.S
12803,heated tobacco,.S
12803,hookah,.S
12803,smokeless tobacco,.S
12804,cigar,.S
12804,cigarette,.S
12804,e-cigarette,.S
12804,heated tobacco,.S
12804,hookah,.S
12804,smokeless tobacco,.S
12805,cigar,.S
12805,cigarette,.S
12805,e-cigarette,0
12805,heated tobacco,.S
12805,hookah,.S
12805,smokeless tobacco,.S
12806,cigar,.S
12806,cigarette,0
12806,e-cigarette,10
12806,heated tobacco,.S
12806,hookah,.S
12806,smokeless tobacco,.S
12807,cigar,.S
12807,cigarette,.S
12807,e-cigarette,.S
12807,heated tobacco,.S
12807,hookah,.S
12807,smokeless tobacco,.S
12808,cigar,1
12808,cigarette,0
12808,e-cigarette,30
12808,heated tobacco,.S
12808,hookah,.S
12808,smokeless tobacco,.S
12809,cigar,0
12809,cigarette,.S
12809,e-cigarette,15
12809,heated tobacco,.S
12809,hookah,.S
12809,smokeless tobacco,1
12810,cigar,.S
12810,cigarette,.S
12810,e-cigarette,.S
12810,heated tobacco,.S
12810,hookah,.S
12810,smokeless tobacco,.S
12811,cigar,.S
12811,cigarette,.S
12811,e-cigarette,.S
12811,heated tobacco,.S
12811,hookah,.S
12811,smokeless tobacco,.S
12812,cigar,0
12812,cigarette,.S
12812,e-cigarette,4
12812,heated tobacco,.S
12812,hookah,.S
12812,smokeless tobacco,.S
12814,cigar,.S
12814,cigarette,.S
12814,e-cigarette,.S
12814,heated tobacco,.S
12814,hookah,.S
12814,smokeless tobacco,.S
12816,cigar,.S
12816,cigarette,.S
12816,e-cigarette,.S
12816,heated tobacco,.S
12816,hookah,.S
12816,smokeless tobacco,.S
12817,cigar,.S
12817,cigarette,.S
12817,e-cigarette,.S
12817,heated tobacco,.S
12817,hookah,.S
12817,smokeless tobacco,.S
12819,cigar,30
12819,cigarette,12
12819,e-cigarette,12
12819,heated tobacco,25
12819,hookah,12
12819,smokeless tobacco,.S
12820,cigar,.S
12820,cigarette,.S
12820,e-cigarette,.S
12820,heated tobacco,.S
12820,hookah,.S
12820,smokeless tobacco,.S
12822,cigar,.S
12822,cigarette,.S
12822,e-cigarette,30
12822,heated tobacco,.S
12822,hookah,10
12822,smokeless tobacco,.S
12824,cigar,.S
12824,cigarette,.S
12824,e-cigarette,.S
12824,heated tobacco,.S
12824,hookah,.S
12824,smokeless tobacco,.S
12825,cigar,2
12825,cigarette,30
12825,e-cigarette,30
12825,heated tobacco,.S
12825,hookah,.S
12825,smokeless tobacco,0
12826,cigar,2
12826,cigarette,.S
12826,e-cigarette,5
12826,heated tobacco,0
12826,hookah,.S
12826,smokeless tobacco,.S
12828,cigar,.S
12828,cigarette,.S
12828,e-cigarette,.S
12828,heated tobacco,.S
12828,hookah,.S
12828,smokeless tobacco,.S
12830,cigar,.S
12830,cigarette,.S
12830,e-cigarette,.S
12830,heated tobacco,.S
12830,hookah,.S
12830,smokeless tobacco,.S
12832,cigar,.S
12832,cigarette,.S
12832,e-cigarette,.S
12832,heated tobacco,0
12832,hookah,.S
12832,smokeless tobacco,.S
12833,cigar,25
12833,cigarette,25
12833,e-cigarette,30
12833,heated tobacco,5
12833,hookah,.S
12833,smokeless tobacco,25
12834,cigar,.S
12834,cigarette,.S
12834,e-cigarette,.S
12834,heated tobacco,.S
12834,hookah,.S
12834,smokeless tobacco,.S
12835,cigar,0
12835,cigarette,0
12835,e-cigarette,0
12835,heated tobacco,.S
12835,hookah,0
12835,smokeless tobacco,.S
12836,cigar,.S
12836,cigarette,.S
12836,e-cigarette,.S
12836,heated tobacco,.S
12836,hookah,.S
12836,smokeless tobacco,.S
12838,cigar,.S
12838,cigarette,.S
12838,e-cigarette,1
12838,heated tobacco,1
12838,hookah,.S
12838,smokeless tobacco,.S
12840,cigar,.S
12840,cigarette,.S
12840,e-cigarette,.S
12840,heated tobacco,.S
12840,hookah,.S
12840,smokeless tobacco,.S
12841,cigar,.S
12841,cigarette,0
12841,e-cigarette,30
12841,heated tobacco,.S
12841,hookah,30
12841,smokeless tobacco,.S
12842,cigar,0
12842,cigarette,.S
12842,e-cigarette,2
12842,heated tobacco,0
12842,hookah,.S
12842,smokeless tobacco,.S
12843,cigar,.S
12843,cigarette,.S
12843,e-cigarette,1
12843,heated tobacco,.S
12843,hookah,.S
12843,smokeless tobacco,.S
12844,cigar,.S
12844,cigarette,.S
12844,e-cigarette,.S
12844,heated tobacco,.S
12844,hookah,.S
12844,smokeless tobacco,.S
12845,cigar,30
12845,cigarette,30
12845,e-cigarette,30
12845,heated tobacco,30
12845,hookah,30
12845,smokeless tobacco,30
12849,cigar,.S
12849,cigarette,.S
12849,e-cigarette,.S
12849,heated tobacco,.S
12849,hookah,.S
12849,smokeless tobacco,.S
12851,cigar,.S
12851,cigarette,.S
12851,e-cigarette,.S
12851,heated tobacco,0
12851,hookah,.S
12851,smokeless tobacco,0
12853,cigar,.S
12853,cigarette,.S
12853,e-cigarette,.S
12853,heated tobacco,.S
12853,hookah,.S
12853,smokeless tobacco,.S
12854,cigar,.S
12854,cigarette,.S
12854,e-cigarette,.S
12854,heated tobacco,.S
12854,hookah,.S
12854,smokeless tobacco,.S
12855,cigar,.S
12855,cigarette,.S
12855,e-cigarette,.S
12855,heated tobacco,.N
12855,hookah,.S
12855,smokeless tobacco,0
12856,cigar,0
12856,cigarette,0
12856,e-cigarette,0
12856,heated tobacco,.S
12856,hookah,.S
12856,smokeless tobacco,.S
12857,cigar,0
12857,cigarette,0
12857,e-cigarette,30
12857,heated tobacco,0
12857,hookah,0
12857,smokeless tobacco,15
12859,cigar,.S
12859,cigarette,.S
12859,e-cigarette,.S
12859,heated tobacco,.S
12859,hookah,.S
12859,smokeless tobacco,.S
12861,cigar,.S
12861,cigarette,.S
12861,e-cigarette,5
12861,heated tobacco,.S
12861,hookah,.S
12861,smokeless tobacco,.S
12862,cigar,.S
12862,cigarette,.S
12862,e-cigarette,.S
12862,heated tobacco,0
12862,hookah,.S
12862,smokeless tobacco,.S
12863,cigar,.S
12863,cigarette,0
12863,e-cigarette,.S
12863,heated tobacco,.S
12863,hookah,.S
12863,smokeless tobacco,.S
12864,cigar,1
12864,cigarette,.S
12864,e-cigarette,1
12864,heated tobacco,.S
12864,hookah,.S
12864,smokeless tobacco,.S
12865,cigar,.S
12865,cigarette,.S
12865,e-cigarette,.S
12865,heated tobacco,.S
12865,hookah,.S
12865,smokeless tobacco,.S
12867,cigar,.S
12867,cigarette,0
12867,e-cigarette,25
12867,heated tobacco,.S
12867,hookah,.S
12867,smokeless tobacco,30
12869,cigar,.S
12869,cigarette,.S
12869,e-cigarette,.S
12869,heated tobacco,.S
12869,hookah,.S
12869,smokeless tobacco,.S
12870,cigar,.S
12870,cigarette,.S
12870,e-cigarette,.S
12870,heated tobacco,.S
12870,hookah,.S
12870,smokeless tobacco,.S
12871,cigar,.S
12871,cigarette,.S
12871,e-cigarette,.S
12871,heated tobacco,.S
12871,hookah,.S
12871,smokeless tobacco,.S
12872,cigar,.S
12872,cigarette,.S
12872,e-cigarette,.S
12872,heated tobacco,.S
12872,hookah,.S
12872,smokeless tobacco,.S
12873,cigar,.S
12873,cigarette,.S
12873,e-cigarette,.S
12873,heated tobacco,.S
12873,hookah,.S
12873,smokeless tobacco,.S
12875,cigar,.S
12875,cigarette,1
12875,e-cigarette,1
12875,heated tobacco,.S
12875,hookah,.S
12875,smokeless tobacco,.S
12877,cigar,.S
12877,cigarette,.S
12877,e-cigarette,.S
12877,heated tobacco,.S
12877,hookah,.S
12877,smokeless tobacco,.S
12879,cigar,.S
12879,cigarette,2
12879,e-cigarette,3
12879,heated tobacco,0
12879,hookah,.S
12879,smokeless tobacco,.S
12880,cigar,.S
12880,cigarette,.S
12880,e-cigarette,.S
12880,heated tobacco,.S
12880,hookah,.S
12880,smokeless tobacco,.S
12881,cigar,.S
12881,cigarette,.S
12881,e-cigarette,0
12881,heated tobacco,.S
12881,hookah,.S
12881,smokeless tobacco,.S
12883,cigar,9
12883,cigarette,10
12883,e-cigarette,20
12883,heated tobacco,14
12883,hookah,16
12883,smokeless tobacco,12
12885,cigar,.S
12885,cigarette,.S
12885,e-cigarette,.S
12885,heated tobacco,0
12885,hookah,.S
12885,smokeless tobacco,.S
12887,cigar,3
12887,cigarette,2
12887,e-cigarette,0
12887,heated tobacco,0
12887,hookah,.S
12887,smokeless tobacco,0
12888,cigar,.S
12888,cigarette,.S
12888,e-cigarette,.S
12888,heated tobacco,.S
12888,hookah,.S
12888,smokeless tobacco,.S
12889,cigar,.S
12889,cigarette,0
12889,e-cigarette,.S
12889,heated tobacco,.S
12889,hookah,0
12889,smokeless tobacco,.S
12892,cigar,.S
12892,cigarette,.S
12892,e-cigarette,.S
12892,heated tobacco,.S
12892,hookah,.S
12892,smokeless tobacco,.S
12894,cigar,.S
12894,cigarette,.S
12894,e-cigarette,1
12894,heated tobacco,.S
12894,hookah,.S
12894,smokeless tobacco,.S
12895,cigar,.S
12895,cigarette,.S
12895,e-cigarette,.S
12895,heated tobacco,.S
12895,hookah,.S
12895,smokeless tobacco,.S
12896,cigar,.S
12896,cigarette,.S
12896,e-cigarette,1
12896,heated tobacco,.S
12896,hookah,.S
12896,smokeless tobacco,.S
12897,cigar,.S
12897,cigarette,.S
12897,e-cigarette,1
12897,heated tobacco,.S
12897,hookah,.S
12897,smokeless tobacco,.S
12899,cigar,10
12899,cigarette,30
12899,e-cigarette,30
12899,heated tobacco,2
12899,hookah,5
12899,smokeless tobacco,30
12900,cigar,.S
12900,cigarette,0
12900,e-cigarette,0
12900,heated tobacco,.S
12900,hookah,.S
12900,smokeless tobacco,.S
12902,cigar,.S
12902,cigarette,0
12902,e-cigarette,5
12902,heated tobacco,.S
12902,hookah,0
12902,smokeless tobacco,.S
12904,cigar,.S
12904,cigarette,.S
12904,e-cigarette,.S
12904,heated tobacco,.S
12904,hookah,.S
12904,smokeless tobacco,.S
12905,cigar,.S
12905,cigarette,0
12905,e-cigarette,.S
12905,heated tobacco,0
12905,hookah,.N
12905,smokeless tobacco,0
12906,cigar,.S
12906,cigarette,.S
12906,e-cigarette,.S
12906,heated tobacco,.S
12906,hookah,.S
12906,smokeless tobacco,.S
12907,cigar,.S
12907,cigarette,.S
12907,e-cigarette,1
12907,heated tobacco,.S
12907,hookah,.S
12907,smokeless tobacco,.S
12908,cigar,.S
12908,cigarette,.S
12908,e-cigarette,0
12908,heated tobacco,.S
12908,hookah,.S
12908,smokeless tobacco,.S
12910,cigar,.S
12910,cigarette,.S
12910,e-cigarette,30
12910,heated tobacco,.S
12910,hookah,.S
12910,smokeless tobacco,.S
12912,cigar,.S
12912,cigarette,15
12912,e-cigarette,30
12912,heated tobacco,5
12912,hookah,.S
12912,smokeless tobacco,2
12913,cigar,.S
12913,cigarette,.S
12913,e-cigarette,.S
12913,heated tobacco,.S
12913,hookah,.S
12913,smokeless tobacco,.S
12914,cigar,.S
12914,cigarette,.S
12914,e-cigarette,3
12914,heated tobacco,0
12914,hookah,.S
12914,smokeless tobacco,.S
12915,cigar,.S
12915,cigarette,.S
12915,e-cigarette,0
12915,heated tobacco,.S
12915,hookah,.S
12915,smokeless tobacco,0
12916,cigar,.S
12916,cigarette,.S
12916,e-cigarette,0
12916,heated tobacco,.S
12916,hookah,.S
12916,smokeless tobacco,.S
12918,cigar,0
12918,cigarette,1
12918,e-cigarette,12
12918,heated tobacco,.S
12918,hookah,4
12918,smokeless tobacco,0
12920,cigar,.S
12920,cigarette,.S
12920,e-cigarette,.S
12920,heated tobacco,.S
12920,hookah,.S
12920,smokeless tobacco,.S
12921,cigar,.S
12921,cigarette,.S
12921,e-cigarette,.S
12921,heated tobacco,.S
12921,hookah,.S
12921,smokeless tobacco,.S
12922,cigar,.S
12922,cigarette,.S
12922,e-cigarette,.S
12922,heated tobacco,.S
12922,hookah,.S
12922,smokeless tobacco,.S
12923,cigar,0
12923,cigarette,2
12923,e-cigarette,0
12923,heated tobacco,0
12923,hookah,.S
12923,smokeless tobacco,5
12926,cigar,.S
12926,cigarette,0
12926,e-cigarette,.S
12926,heated tobacco,.S
12926,hookah,.S
