ID,tobacco_type,response
16680,hookah,2
16680,smokeless tobacco,2
16682,cigar,2
16682,cigarette,2
16682,e-cigarette,2
16682,heated tobacco,2
16682,hookah,2
16682,smokeless tobacco,2
16684,cigar,2
16684,cigarette,2
16684,e-cigarette,2
16684,heated tobacco,2
16684,hookah,2
16684,smokeless tobacco,2
16685,cigar,2
16685,cigarette,2
16685,e-cigarette,2
16685,heated tobacco,2
16685,hookah,2
16685,smokeless tobacco,2
16687,cigar,2
16687,cigarette,2
16687,e-cigarette,2
16687,heated tobacco,3
16687,hookah,2
16687,smokeless tobacco,2
16688,cigar,2
16688,cigarette,2
16688,e-cigarette,2
16688,heated tobacco,2
16688,hookah,2
16688,smokeless tobacco,2
16690,cigar,.N
16690,cigarette,2
16690,e-cigarette,2
16690,heated tobacco,2
16690,hookah,2
16690,smokeless tobacco,2
16692,cigar,2
16692,cigarette,2
16692,e-cigarette,2
16692,heated tobacco,2
16692,hookah,2
16692,smokeless tobacco,2
16693,cigar,2
16693,cigarette,2
16693,e-cigarette,2
16693,heated tobacco,2
16693,hookah,2
16693,smokeless tobacco,2
16695,cigar,2
16695,cigarette,2
16695,e-cigarette,2
16695,heated tobacco,2
16695,hookah,2
16695,smokeless tobacco,2
16696,cigar,2
16696,cigarette,2
16696,e-cigarette,2
16696,heated tobacco,2
16696,hookah,2
16696,smokeless tobacco,2
16698,cigar,2
16698,cigarette,2
16698,e-cigarette,1
16698,heated tobacco,2
16698,hookah,2
16698,smokeless tobacco,2
16700,cigar,2
16700,cigarette,2
16700,e-cigarette,2
16700,heated tobacco,2
16700,hookah,2
16700,smokeless tobacco,2
16701,cigar,2
16701,cigarette,2
16701,e-cigarette,2
16701,heated tobacco,2
16701,hookah,2
16701,smokeless tobacco,2
16703,cigar,2
16703,cigarette,2
16703,e-cigarette,1
16703,heated tobacco,3
16703,hookah,2
16703,smokeless tobacco,2
16704,cigar,2
16704,cigarette,2
16704,e-cigarette,2
16704,heated tobacco,2
16704,hookah,2
16704,smokeless tobacco,2
16705,cigar,2
16705,cigarette,1
16705,e-cigarette,1
16705,heated tobacco,3
16705,hookah,2
16705,smokeless tobacco,2
16706,cigar,2
16706,cigarette,2
16706,e-cigarette,2
16706,heated tobacco,2
16706,hookah,2
16706,smokeless tobacco,2
16707,cigar,2
16707,cigarette,2
16707,e-cigarette,2
16707,heated tobacco,2
16707,hookah,2
16707,smokeless tobacco,2
16708,cigar,2
16708,cigarette,2
16708,e-cigarette,2
16708,heated tobacco,2
16708,hookah,2
16708,smokeless tobacco,2
16709,cigar,2
16709,cigarette,2
16709,e-cigarette,2
16709,heated tobacco,2
16709,hookah,2
16709,smokeless tobacco,2
16710,cigar,2
16710,cigarette,1
16710,e-cigarette,1
16710,heated tobacco,2
16710,hookah,2
16710,smokeless tobacco,2
16711,cigar,2
16711,cigarette,2
16711,e-cigarette,2
16711,heated tobacco,2
16711,hookah,2
16711,smokeless tobacco,2
16712,cigar,2
16712,cigarette,2
16712,e-cigarette,2
16712,heated tobacco,2
16712,hookah,2
16712,smokeless tobacco,2
16714,cigar,2
16714,cigarette,2
16714,e-cigarette,2
16714,heated tobacco,2
16714,hookah,2
16714,smokeless tobacco,2
16715,cigar,2
16715,cigarette,2
16715,e-cigarette,2
16715,heated tobacco,2
16715,hookah,2
16715,smokeless tobacco,2
16716,cigar,2
16716,cigarette,2
16716,e-cigarette,2
16716,heated tobacco,2
16716,hookah,2
16716,smokeless tobacco,2
16717,cigar,2
16717,cigarette,2
16717,e-cigarette,2
16717,heated tobacco,2
16717,hookah,2
16717,smokeless tobacco,2
16719,cigar,2
16719,cigarette,2
16719,e-cigarette,2
16719,heated tobacco,2
16719,hookah,2
16719,smokeless tobacco,2
16720,cigar,2
16720,cigarette,2
16720,e-cigarette,2
16720,heated tobacco,2
16720,hookah,2
16720,smokeless tobacco,2
16721,cigar,1
16721,cigarette,1
16721,e-cigarette,1
16721,heated tobacco,1
16721,hookah,1
16721,smokeless tobacco,2
16722,cigar,2
16722,cigarette,2
16722,e-cigarette,2
16722,heated tobacco,2
16722,hookah,2
16722,smokeless tobacco,2
16723,cigar,1
16723,cigarette,2
16723,e-cigarette,1
16723,heated tobacco,2
16723,hookah,2
16723,smokeless tobacco,2
16724,cigar,2
16724,cigarette,2
16724,e-cigarette,2
16724,heated tobacco,2
16724,hookah,2
16724,smokeless tobacco,2
16725,cigar,2
16725,cigarette,2
16725,e-cigarette,2
16725,heated tobacco,2
16725,hookah,2
16725,smokeless tobacco,2
16727,cigar,1
16727,cigarette,1
16727,e-cigarette,1
16727,heated tobacco,2
16727,hookah,2
16727,smokeless tobacco,1
16728,cigar,2
16728,cigarette,2
16728,e-cigarette,2
16728,heated tobacco,2
16728,hookah,2
16728,smokeless tobacco,2
16730,cigar,1
16730,cigarette,1
16730,e-cigarette,1
16730,heated tobacco,1
16730,hookah,2
16730,smokeless tobacco,2
16731,cigar,2
16731,cigarette,2
16731,e-cigarette,2
16731,heated tobacco,2
16731,hookah,2
16731,smokeless tobacco,2
16732,cigar,2
16732,cigarette,2
16732,e-cigarette,1
16732,heated tobacco,2
16732,hookah,2
16732,smokeless tobacco,2
16733,cigar,1
16733,cigarette,2
16733,e-cigarette,1
16733,heated tobacco,2
16733,hookah,1
16733,smokeless tobacco,2
16735,cigar,1
16735,cigarette,1
16735,e-cigarette,1
16735,heated tobacco,2
16735,hookah,2
16735,smokeless tobacco,2
16736,cigar,2
16736,cigarette,2
16736,e-cigarette,2
16736,heated tobacco,2
16736,hookah,2
16736,smokeless tobacco,2
16738,cigar,2
16738,cigarette,2
16738,e-cigarette,2
16738,heated tobacco,2
16738,hookah,2
16738,smokeless tobacco,2
16739,cigar,2
16739,cigarette,2
16739,e-cigarette,1
16739,heated tobacco,2
16739,hookah,2
16739,smokeless tobacco,2
16741,cigar,1
16741,cigarette,1
16741,e-cigarette,1
16741,heated tobacco,2
16741,hookah,2
16741,smokeless tobacco,1
16743,cigar,2
16743,cigarette,2
16743,e-cigarette,2
16743,heated tobacco,2
16743,hookah,2
16743,smokeless tobacco,2
16744,cigar,2
16744,cigarette,2
16744,e-cigarette,2
16744,heated tobacco,2
16744,hookah,2
16744,smokeless tobacco,2
16746,cigar,2
16746,cigarette,2
16746,e-cigarette,2
16746,heated tobacco,2
16746,hookah,2
16746,smokeless tobacco,2
16747,cigar,2
16747,cigarette,2
16747,e-cigarette,2
16747,heated tobacco,2
16747,hookah,2
16747,smokeless tobacco,2
16749,cigar,1
16749,cigarette,1
16749,e-cigarette,1
16749,heated tobacco,3
16749,hookah,1
16749,smokeless tobacco,2
16750,cigar,2
16750,cigarette,2
16750,e-cigarette,1
16750,heated tobacco,2
16750,hookah,2
16750,smokeless tobacco,2
16751,cigar,2
16751,cigarette,2
16751,e-cigarette,2
16751,heated tobacco,3
16751,hookah,2
16751,smokeless tobacco,2
16752,cigar,2
16752,cigarette,2
16752,e-cigarette,2
16752,heated tobacco,2
16752,hookah,2
16752,smokeless tobacco,2
16753,cigar,2
16753,cigarette,2
16753,e-cigarette,2
16753,heated tobacco,2
16753,hookah,2
16753,smokeless tobacco,2
16755,cigar,2
16755,cigarette,2
16755,e-cigarette,2
16755,heated tobacco,2
16755,hookah,2
16755,smokeless tobacco,2
16756,cigar,2
16756,cigarette,2
16756,e-cigarette,2
16756,heated tobacco,2
16756,hookah,2
16756,smokeless tobacco,2
16758,cigar,2
16758,cigarette,2
16758,e-cigarette,2
16758,heated tobacco,2
16758,hookah,2
16758,smokeless tobacco,2
16759,cigar,2
16759,cigarette,2
16759,e-cigarette,2
16759,heated tobacco,2
16759,hookah,2
16759,smokeless tobacco,2
16760,cigar,2
16760,cigarette,2
16760,e-cigarette,2
16760,heated tobacco,2
16760,hookah,2
16760,smokeless tobacco,2
16763,cigar,2
16763,cigarette,2
16763,e-cigarette,2
16763,heated tobacco,2
16763,hookah,2
16763,smokeless tobacco,2
16764,cigar,2
16764,cigarette,2
16764,e-cigarette,2
16764,heated tobacco,2
16764,hookah,2
16764,smokeless tobacco,2
16766,cigar,2
16766,cigarette,2
16766,e-cigarette,2
16766,heated tobacco,2
16766,hookah,.N
16766,smokeless tobacco,.N
16767,cigar,2
16767,cigarette,2
16767,e-cigarette,2
16767,heated tobacco,3
16767,hookah,2
16767,smokeless tobacco,2
16768,cigar,2
16768,cigarette,2
16768,e-cigarette,2
16768,heated tobacco,2
16768,hookah,2
16768,smokeless tobacco,2
16770,cigar,2
16770,cigarette,2
16770,e-cigarette,2
16770,heated tobacco,2
16770,hookah,2
16770,smokeless tobacco,2
16771,cigar,2
16771,cigarette,2
16771,e-cigarette,2
16771,heated tobacco,2
16771,hookah,2
16771,smokeless tobacco,2
16772,cigar,2
16772,cigarette,2
16772,e-cigarette,2
16772,heated tobacco,2
16772,hookah,2
16772,smokeless tobacco,2
16774,cigar,2
16774,cigarette,2
16774,e-cigarette,2
16774,heated tobacco,3
16774,hookah,2
16774,smokeless tobacco,2
16775,cigar,2
16775,cigarette,1
16775,e-cigarette,2
16775,heated tobacco,2
16775,hookah,1
16775,smokeless tobacco,2
16776,cigar,2
16776,cigarette,2
16776,e-cigarette,2
16776,heated tobacco,2
16776,hookah,2
16776,smokeless tobacco,2
16778,cigar,2
16778,cigarette,2
16778,e-cigarette,2
16778,heated tobacco,2
16778,hookah,2
16778,smokeless tobacco,2
16779,cigar,2
16779,cigarette,2
16779,e-cigarette,2
16779,heated tobacco,2
16779,hookah,2
16779,smokeless tobacco,2
16780,cigar,1
16780,cigarette,2
16780,e-cigarette,2
16780,heated tobacco,2
16780,hookah,2
16780,smokeless tobacco,2
16782,cigar,2
16782,cigarette,2
16782,e-cigarette,1
16782,heated tobacco,2
16782,hookah,2
16782,smokeless tobacco,2
16783,cigar,2
16783,cigarette,2
16783,e-cigarette,2
16783,heated tobacco,3
16783,hookah,2
16783,smokeless tobacco,2
16784,cigar,2
16784,cigarette,2
16784,e-cigarette,2
16784,heated tobacco,2
16784,hookah,2
16784,smokeless tobacco,2
16786,cigar,2
16786,cigarette,2
16786,e-cigarette,2
16786,heated tobacco,2
16786,hookah,2
16786,smokeless tobacco,2
16787,cigar,2
16787,cigarette,2
16787,e-cigarette,2
16787,heated tobacco,2
16787,hookah,2
16787,smokeless tobacco,2
16788,cigar,2
16788,cigarette,2
16788,e-cigarette,2
16788,heated tobacco,2
16788,hookah,2
16788,smokeless tobacco,2
16789,cigar,2
16789,cigarette,2
16789,e-cigarette,2
16789,heated tobacco,2
16789,hookah,2
16789,smokeless tobacco,2
16794,cigar,2
16794,cigarette,2
16794,e-cigarette,1
16794,heated tobacco,2
16794,hookah,1
16794,smokeless tobacco,2
16795,cigar,2
16795,cigarette,2
16795,e-cigarette,2
16795,heated tobacco,2
16795,hookah,2
16795,smokeless tobacco,2
16796,cigar,2
16796,cigarette,2
16796,e-cigarette,2
16796,heated tobacco,2
16796,hookah,2
16796,smokeless tobacco,2
16797,cigar,2
16797,cigarette,2
16797,e-cigarette,2
16797,heated tobacco,2
16797,hookah,2
16797,smokeless tobacco,2
16798,cigar,2
16798,cigarette,2
16798,e-cigarette,2
16798,heated tobacco,3
16798,hookah,2
16798,smokeless tobacco,2
16799,cigar,2
16799,cigarette,1
16799,e-cigarette,1
16799,heated tobacco,2
16799,hookah,1
16799,smokeless tobacco,2
16802,cigar,2
16802,cigarette,2
16802,e-cigarette,2
16802,heated tobacco,2
16802,hookah,2
16802,smokeless tobacco,2
16803,cigar,1
16803,cigarette,2
16803,e-cigarette,2
16803,heated tobacco,3
16803,hookah,1
16803,smokeless tobacco,1
16805,cigar,2
16805,cigarette,2
16805,e-cigarette,2
16805,heated tobacco,3
16805,hookah,2
16805,smokeless tobacco,2
16806,cigar,2
16806,cigarette,2
16806,e-cigarette,2
16806,heated tobacco,2
16806,hookah,2
16806,smokeless tobacco,2
16807,cigar,2
16807,cigarette,2
16807,e-cigarette,2
16807,heated tobacco,2
16807,hookah,2
16807,smokeless tobacco,2
16808,cigar,2
16808,cigarette,2
16808,e-cigarette,2
16808,heated tobacco,2
16808,hookah,2
16808,smokeless tobacco,2
16810,cigar,2
16810,cigarette,2
16810,e-cigarette,2
16810,heated tobacco,2
16810,hookah,2
16810,smokeless tobacco,2
16811,cigar,2
16811,cigarette,2
16811,e-cigarette,2
16811,heated tobacco,3
16811,hookah,2
16811,smokeless tobacco,2
16813,cigar,2
16813,cigarette,2
16813,e-cigarette,2
16813,heated tobacco,2
16813,hookah,2
16813,smokeless tobacco,2
16814,cigar,2
16814,cigarette,2
16814,e-cigarette,2
16814,heated tobacco,2
16814,hookah,2
16814,smokeless tobacco,2
16815,cigar,2
16815,cigarette,2
16815,e-cigarette,1
16815,heated tobacco,2
16815,hookah,2
16815,smokeless tobacco,2
16816,cigar,2
16816,cigarette,2
16816,e-cigarette,1
16816,heated tobacco,2
16816,hookah,1
16816,smokeless tobacco,2
16818,cigar,2
16818,cigarette,2
16818,e-cigarette,2
16818,heated tobacco,2
16818,hookah,2
16818,smokeless tobacco,2
16819,cigar,2
16819,cigarette,2
16819,e-cigarette,2
16819,heated tobacco,2
16819,hookah,2
16819,smokeless tobacco,2
16823,cigar,2
16823,cigarette,2
16823,e-cigarette,2
16823,heated tobacco,2
16823,hookah,2
16823,smokeless tobacco,2
16824,cigar,2
16824,cigarette,2
16824,e-cigarette,2
16824,heated tobacco,2
16824,hookah,2
16824,smokeless tobacco,2
16825,cigar,2
16825,cigarette,2
16825,e-cigarette,2
16825,heated tobacco,2
16825,hookah,2
16825,smokeless tobacco,2
16827,cigar,2
16827,cigarette,2
16827,e-cigarette,2
16827,heated tobacco,2
16827,hookah,2
16827,smokeless tobacco,2
16828,cigar,2
16828,cigarette,2
16828,e-cigarette,2
16828,heated tobacco,2
16828,hookah,2
16828,smokeless tobacco,2
16831,cigar,1
16831,cigarette,2
16831,e-cigarette,2
16831,heated tobacco,3
16831,hookah,2
16831,smokeless tobacco,1
16832,cigar,2
16832,cigarette,2
16832,e-cigarette,2
16832,heated tobacco,3
16832,hookah,2
16832,smokeless tobacco,2
16833,cigar,2
16833,cigarette,2
16833,e-cigarette,2
16833,heated tobacco,2
16833,hookah,2
16833,smokeless tobacco,2
16835,cigar,2
16835,cigarette,2
16835,e-cigarette,2
16835,heated tobacco,2
16835,hookah,2
16835,smokeless tobacco,2
16836,cigar,2
16836,cigarette,2
16836,e-cigarette,2
16836,heated tobacco,2
16836,hookah,2
16836,smokeless tobacco,2
16839,cigar,2
16839,cigarette,2
16839,e-cigarette,2
16839,heated tobacco,2
16839,hookah,2
16839,smokeless tobacco,2
16840,cigar,2
16840,cigarette,2
16840,e-cigarette,2
16840,heated tobacco,2
16840,hookah,2
16840,smokeless tobacco,2
16841,cigar,2
16841,cigarette,2
16841,e-cigarette,1
16841,heated tobacco,2
16841,hookah,1
16841,smokeless tobacco,2
16843,cigar,2
16843,cigarette,2
16843,e-cigarette,2
16843,heated tobacco,2
16843,hookah,2
16843,smokeless tobacco,2
16844,cigar,2
16844,cigarette,2
16844,e-cigarette,2
16844,heated tobacco,2
16844,hookah,2
16844,smokeless tobacco,2
16847,cigar,2
16847,cigarette,2
16847,e-cigarette,2
16847,heated tobacco,3
16847,hookah,1
16847,smokeless tobacco,2
16848,cigar,2
16848,cigarette,2
16848,e-cigarette,2
16848,heated tobacco,3
16848,hookah,2
16848,smokeless tobacco,2
16849,cigar,2
16849,cigarette,2
16849,e-cigarette,2
16849,heated tobacco,2
16849,hookah,2
16849,smokeless tobacco,2
16851,cigar,2
16851,cigarette,2
16851,e-cigarette,2
16851,heated tobacco,2
16851,hookah,2
16851,smokeless tobacco,2
16852,cigar,2
16852,cigarette,2
16852,e-cigarette,2
16852,heated tobacco,2
16852,hookah,2
16852,smokeless tobacco,2
16855,cigar,2
16855,cigarette,2
16855,e-cigarette,2
16855,heated tobacco,1
16855,hookah,1
16855,smokeless tobacco,2
16856,cigar,2
16856,cigarette,2
16856,e-cigarette,2
16856,heated tobacco,2
16856,hookah,1
16856,smokeless tobacco,2
16859,cigar,2
16859,cigarette,2
16859,e-cigarette,2
16859,heated tobacco,3
16859,hookah,2
16859,smokeless tobacco,2
16860,cigar,2
16860,cigarette,2
16860,e-cigarette,2
16860,heated tobacco,2
16860,hookah,2
16860,smokeless tobacco,2
16863,cigar,2
16863,cigarette,1
16863,e-cigarette,2
16863,heated tobacco,2
16863,hookah,2
16863,smokeless tobacco,2
16864,cigar,2
16864,cigarette,2
16864,e-cigarette,2
16864,heated tobacco,2
16864,hookah,1
16864,smokeless tobacco,2
16868,cigar,2
16868,cigarette,2
16868,e-cigarette,2
16868,heated tobacco,2
16868,hookah,2
16868,smokeless tobacco,2
16869,cigar,1
16869,cigarette,2
16869,e-cigarette,1
16869,heated tobacco,2
16869,hookah,2
16869,smokeless tobacco,2
16872,cigar,2
16872,cigarette,2
16872,e-cigarette,2
16872,heated tobacco,2
16872,hookah,2
16872,smokeless tobacco,2
16873,cigar,2
16873,cigarette,1
16873,e-cigarette,1
16873,heated tobacco,1
16873,hookah,2
16873,smokeless tobacco,1
16876,cigar,2
16876,cigarette,2
16876,e-cigarette,1
16876,heated tobacco,2
16876,hookah,2
16876,smokeless tobacco,2
16877,cigar,1
16877,cigarette,1
16877,e-cigarette,1
16877,heated tobacco,2
16877,hookah,2
16877,smokeless tobacco,2
16880,cigar,1
16880,cigarette,1
16880,e-cigarette,2
16880,heated tobacco,2
16880,hookah,2
16880,smokeless tobacco,2
16881,cigar,1
16881,cigarette,2
16881,e-cigarette,2
16881,heated tobacco,2
16881,hookah,2
16881,smokeless tobacco,2
16883,cigar,1
16883,cigarette,1
16883,e-cigarette,1
16883,heated tobacco,2
16883,hookah,2
16883,smokeless tobacco,2
16884,cigar,1
16884,cigarette,1
16884,e-cigarette,1
16884,heated tobacco,2
16884,hookah,1
16884,smokeless tobacco,1
16885,cigar,2
16885,cigarette,2
16885,e-cigarette,1
16885,heated tobacco,2
16885,hookah,2
16885,smokeless tobacco,2
16887,cigar,2
16887,cigarette,2
16887,e-cigarette,2
16887,heated tobacco,3
16887,hookah,2
16887,smokeless tobacco,2
16888,cigar,1
16888,cigarette,1
16888,e-cigarette,1
16888,heated tobacco,2
16888,hookah,2
16888,smokeless tobacco,1
16889,cigar,1
16889,cigarette,1
16889,e-cigarette,1
16889,heated tobacco,2
16889,hookah,1
16889,smokeless tobacco,2
16891,cigar,2
16891,cigarette,2
16891,e-cigarette,2
16891,heated tobacco,2
16891,hookah,2
16891,smokeless tobacco,2
16892,cigar,2
16892,cigarette,2
16892,e-cigarette,2
16892,heated tobacco,2
16892,hookah,2
16892,smokeless tobacco,2
16893,cigar,1
16893,cigarette,2
16893,e-cigarette,1
16893,heated tobacco,2
16893,hookah,2
16893,smokeless tobacco,2
16895,cigar,1
16895,cigarette,1
16895,e-cigarette,1
16895,heated tobacco,2
16895,hookah,2
16895,smokeless tobacco,2
16896,cigar,2
16896,cigarette,2
16896,e-cigarette,1
16896,heated tobacco,2
16896,hookah,2
16896,smokeless tobacco,2
16897,cigar,2
16897,cigarette,1
16897,e-cigarette,2
16897,heated tobacco,2
16897,hookah,2
16897,smokeless tobacco,2
16899,cigar,2
16899,cigarette,2
16899,e-cigarette,2
16899,heated tobacco,2
16899,hookah,2
16899,smokeless tobacco,2
16900,cigar,1
16900,cigarette,1
16900,e-cigarette,1
16900,heated tobacco,2
16900,hookah,2
16900,smokeless tobacco,2
16901,cigar,2
16901,cigarette,2
16901,e-cigarette,2
16901,heated tobacco,2
16901,hookah,2
16901,smokeless tobacco,2
16902,cigar,2
16902,cigarette,2
16902,e-cigarette,2
16902,heated tobacco,2
16902,hookah,2
16902,smokeless tobacco,2
16903,cigar,2
16903,cigarette,2
16903,e-cigarette,2
16903,heated tobacco,2
16903,hookah,2
16903,smokeless tobacco,2
16904,cigar,1
16904,cigarette,1
16904,e-cigarette,1
16904,heated tobacco,2
16904,hookah,2
16904,smokeless tobacco,1
16905,cigar,1
16905,cigarette,2
16905,e-cigarette,2
16905,heated tobacco,2
16905,hookah,2
16905,smokeless tobacco,2
16906,cigar,1
16906,cigarette,1
16906,e-cigarette,1
16906,heated tobacco,2
16906,hookah,2
16906,smokeless tobacco,2
16909,cigar,2
16909,cigarette,2
16909,e-cigarette,1
16909,heated tobacco,2
16909,hookah,1
16909,smokeless tobacco,2
16910,cigar,1
16910,cigarette,1
16910,e-cigarette,2
16910,heated tobacco,2
16910,hookah,2
16910,smokeless tobacco,2
16913,cigar,1
16913,cigarette,1
16913,e-cigarette,1
16913,heated tobacco,3
16913,hookah,2
16913,smokeless tobacco,1
16914,cigar,1
16914,cigarette,1
16914,e-cigarette,1
16914,heated tobacco,3
16914,hookah,2
16914,smokeless tobacco,1
16917,cigar,1
16917,cigarette,2
16917,e-cigarette,1
16917,heated tobacco,3
16917,hookah,2
16917,smokeless tobacco,2
16918,cigar,1
16918,cigarette,1
16918,e-cigarette,1
16918,heated tobacco,2
16918,hookah,1
16918,smokeless tobacco,2
16921,cigar,2
16921,cigarette,1
16921,e-cigarette,1
16921,heated tobacco,3
16921,hookah,2
16921,smokeless tobacco,2
16922,cigar,1
16922,cigarette,1
16922,e-cigarette,2
16922,heated tobacco,2
16922,hookah,2
16922,smokeless tobacco,2
16925,cigar,1
16925,cigarette,1
16925,e-cigarette,2
16925,heated tobacco,1
16925,hookah,1
16925,smokeless tobacco,2
16926,cigar,2
16926,cigarette,2
16926,e-cigarette,2
16926,heated tobacco,2
16926,hookah,2
16926,smokeless tobacco,2
16929,cigar,1
16929,cigarette,1
16929,e-cigarette,1
16929,heated tobacco,2
16929,hookah,2
16929,smokeless tobacco,1
16930,cigar,2
16930,cigarette,2
16930,e-cigarette,2
16930,heated tobacco,2
16930,hookah,2
16930,smokeless tobacco,2
16931,cigar,2
16931,cigarette,2
16931,e-cigarette,2
16931,heated tobacco,2
16931,hookah,2
16931,smokeless tobacco,2
16933,cigar,2
16933,cigarette,2
16933,e-cigarette,1
16933,heated tobacco,2
16933,hookah,2
16933,smokeless tobacco,2
16934,cigar,1
16934,cigarette,1
16934,e-cigarette,1
16934,heated tobacco,2
16934,hookah,2
16934,smokeless tobacco,2
16940,cigar,2
16940,cigarette,2
16940,e-cigarette,1
16940,heated tobacco,2
16940,hookah,2
16940,smokeless tobacco,2
16941,cigar,2
16941,cigarette,2
16941,e-cigarette,2
16941,heated tobacco,2
16941,hookah,2
16941,smokeless tobacco,2
16945,cigar,2
16945,cigarette,2
16945,e-cigarette,1
16945,heated tobacco,2
16945,hookah,2
16945,smokeless tobacco,2
16948,cigar,2
16948,cigarette,2
16948,e-cigarette,1
16948,heated tobacco,2
16948,hookah,1
16948,smokeless tobacco,1
16949,cigar,1
16949,cigarette,1
16949,e-cigarette,2
16949,heated tobacco,3
16949,hookah,2
16949,smokeless tobacco,2
16953,cigar,2
16953,cigarette,2
16953,e-cigarette,2
16953,heated tobacco,3
16953,hookah,1
16953,smokeless tobacco,2
16956,cigar,2
16956,cigarette,1
16956,e-cigarette,2
16956,heated tobacco,2
16956,hookah,2
16956,smokeless tobacco,2
16957,cigar,2
16957,cigarette,2
16957,e-cigarette,1
16957,heated tobacco,2
16957,hookah,1
16957,smokeless tobacco,2
16960,cigar,1
16960,cigarette,1
16960,e-cigarette,1
16960,heated tobacco,2
16960,hookah,2
16960,smokeless tobacco,2
16961,cigar,1
16961,cigarette,2
16961,e-cigarette,1
16961,heated tobacco,1
16961,hookah,2
16961,smokeless tobacco,2
16964,cigar,1
16964,cigarette,1
16964,e-cigarette,1
16964,heated tobacco,2
16964,hookah,1
16964,smokeless tobacco,2
16965,cigar,2
16965,cigarette,2
16965,e-cigarette,2
16965,heated tobacco,2
16965,hookah,2
16965,smokeless tobacco,2
16967,cigar,2
16967,cigarette,2
16967,e-cigarette,2
16967,heated tobacco,2
16967,hookah,2
16967,smokeless tobacco,2
16968,cigar,2
16968,cigarette,2
16968,e-cigarette,2
16968,heated tobacco,2
16968,hookah,2
16968,smokeless tobacco,2
16969,cigar,2
16969,cigarette,2
16969,e-cigarette,2
16969,heated tobacco,2
16969,hookah,2
16969,smokeless tobacco,2
16971,cigar,2
16971,cigarette,2
16971,e-cigarette,1
16971,heated tobacco,2
16971,hookah,2
16971,smokeless tobacco,2
16972,cigar,2
16972,cigarette,2
16972,e-cigarette,1
16972,heated tobacco,2
16972,hookah,2
16972,smokeless tobacco,1
16973,cigar,2
16973,cigarette,2
16973,e-cigarette,1
16973,heated tobacco,2
16973,hookah,2
16973,smokeless tobacco,2
16975,cigar,2
16975,cigarette,1
16975,e-cigarette,1
16975,heated tobacco,2
16975,hookah,2
16975,smokeless tobacco,2
16976,cigar,2
16976,cigarette,2
16976,e-cigarette,2
16976,heated tobacco,2
16976,hookah,2
16976,smokeless tobacco,2
16977,cigar,2
16977,cigarette,2
16977,e-cigarette,2
16977,heated tobacco,2
16977,hookah,2
16977,smokeless tobacco,2
16980,cigar,2
16980,cigarette,2
16980,e-cigarette,2
16980,heated tobacco,1
16980,hookah,2
16980,smokeless tobacco,2
16981,cigar,2
16981,cigarette,2
16981,e-cigarette,2
16981,heated tobacco,2
16981,hookah,2
16981,smokeless tobacco,2
16982,cigar,1
16982,cigarette,2
16982,e-cigarette,2
16982,heated tobacco,2
16982,hookah,2
16982,smokeless tobacco,2
16984,cigar,2
16984,cigarette,2
16984,e-cigarette,1
16984,heated tobacco,2
16984,hookah,2
16984,smokeless tobacco,2
16985,cigar,2
16985,cigarette,2
16985,e-cigarette,2
16985,heated tobacco,2
16985,hookah,2
16985,smokeless tobacco,2
16988,cigar,2
16988,cigarette,2
16988,e-cigarette,1
16988,heated tobacco,2
16988,hookah,2
16988,smokeless tobacco,2
16989,cigar,2
16989,cigarette,2
16989,e-cigarette,1
16989,heated tobacco,2
16989,hookah,2
16989,smokeless tobacco,2
16990,cigar,2
16990,cigarette,2
16990,e-cigarette,1
16990,heated tobacco,2
16990,hookah,2
16990,smokeless tobacco,2
16992,cigar,2
16992,cigarette,2
16992,e-cigarette,1
16992,heated tobacco,2
16992,hookah,2
16992,smokeless tobacco,2
16993,cigar,2
16993,cigarette,2
16993,e-cigarette,2
16993,heated tobacco,2
16993,hookah,2
16993,smokeless tobacco,2
16996,cigar,1
16996,cigarette,1
16996,e-cigarette,1
16996,heated tobacco,2
16996,hookah,2
16996,smokeless tobacco,1
16997,cigar,2
16997,cigarette,2
16997,e-cigarette,2
16997,heated tobacco,2
16997,hookah,2
16997,smokeless tobacco,2
16998,cigar,2
16998,cigarette,2
16998,e-cigarette,2
16998,heated tobacco,2
16998,hookah,2
16998,smokeless tobacco,2
17000,cigar,2
17000,cigarette,2
17000,e-cigarette,1
17000,heated tobacco,2
17000,hookah,2
17000,smokeless tobacco,2
17001,cigar,2
17001,cigarette,2
17001,e-cigarette,2
17001,heated tobacco,2
17001,hookah,2
17001,smokeless tobacco,2
17003,cigar,2
17003,cigarette,2
17003,e-cigarette,2
17003,heated tobacco,2
17003,hookah,2
17003,smokeless tobacco,2
17004,cigar,1
17004,cigarette,1
17004,e-cigarette,1
17004,heated tobacco,1
17004,hookah,2
17004,smokeless tobacco,1
17005,cigar,1
17005,cigarette,2
17005,e-cigarette,1
17005,heated tobacco,2
17005,hookah,2
17005,smokeless tobacco,2
17006,cigar,2
17006,cigarette,2
17006,e-cigarette,2
17006,heated tobacco,2
17006,hookah,2
17006,smokeless tobacco,2
17008,cigar,2
17008,cigarette,1
17008,e-cigarette,2
17008,heated tobacco,2
17008,hookah,2
17008,smokeless tobacco,2
17009,cigar,2
17009,cigarette,2
17009,e-cigarette,1
17009,heated tobacco,2
17009,hookah,2
17009,smokeless tobacco,2
17012,cigar,2
17012,cigarette,2
17012,e-cigarette,2
